element_camara_on_date,element_camara_on_cpu_utilization,element_camara_on_total_power,element_camara_on_cpu_power,element_camara_on_gpu_power
2023-10-24 01:15:28,0.00754,14.40750,1.93750,12.47000
2023-10-24 01:15:29,0.00754,13.94531,1.94531,12.00000
2023-10-24 01:15:30,0.00505,15.09437,1.98438,13.11000
2023-10-24 01:15:31,0.01005,13.61922,1.94922,11.67000
2023-10-24 01:15:32,0.00838,14.10703,1.95703,12.15000
2023-10-24 01:15:33,0.00756,14.58703,1.95703,12.63000
2023-10-24 01:15:34,0.01006,14.92266,1.97266,12.95000
2023-10-24 01:15:35,0.00843,13.76188,1.92188,11.84000
2023-10-24 01:15:36,0.00758,13.93141,1.94141,11.99000
2023-10-24 01:15:37,0.00547,14.26313,1.95313,12.31000
2023-10-24 01:15:38,0.00731,13.94703,1.95703,11.99000
2023-10-24 01:15:39,0.00821,15.07484,1.96484,13.11000
2023-10-24 01:15:40,0.00366,15.85094,1.96094,13.89000
2023-10-24 01:15:41,0.00592,13.60359,1.93359,11.67000
2023-10-24 01:15:42,0.01004,14.21625,1.90625,12.31000
2023-10-24 01:15:43,0.01279,14.87969,1.92969,12.95000
2023-10-24 01:15:45,0.00819,14.11094,1.96094,12.15000
2023-10-24 01:15:46,0.01027,13.82219,1.99219,11.83000
2023-10-24 01:15:47,0.01012,14.86578,1.92578,12.94000
2023-10-24 01:15:48,0.00770,14.22797,1.91797,12.31000
2023-10-24 01:15:49,0.00921,13.62141,1.94141,11.68000
2023-10-24 01:15:50,0.00546,14.10703,1.95703,12.15000
2023-10-24 01:15:51,0.00935,13.97484,1.96484,12.01000
2023-10-24 01:15:52,0.00729,14.57312,1.95313,12.62000
2023-10-24 01:15:53,0.00521,13.77359,1.93359,11.84000
2023-10-24 01:15:54,0.00986,14.13047,1.98047,12.15000
2023-10-24 01:15:55,0.00739,14.29047,1.98047,12.31000
2023-10-24 01:15:56,0.02308,14.63781,2.00781,12.63000
2023-10-24 01:15:57,0.00759,14.72359,1.93359,12.79000
2023-10-24 01:15:58,0.00252,15.02188,1.92188,13.10000
2023-10-24 01:15:59,0.00918,13.91578,1.92578,11.99000
2023-10-24 01:16:00,0.01336,13.92750,1.93750,11.99000
2023-10-24 01:16:01,0.01343,14.45828,1.98828,12.47000
2023-10-24 01:16:02,0.00504,14.08359,1.93359,12.15000
2023-10-24 01:16:03,0.00671,13.92969,1.92969,12.00000
2023-10-24 01:16:04,0.00838,13.44969,1.92969,11.52000
2023-10-24 01:16:05,0.01085,13.73625,1.90625,11.83000
2023-10-24 01:16:06,0.00505,13.91922,1.94922,11.97000
2023-10-24 01:16:07,0.01011,13.82609,1.99609,11.83000
2023-10-24 01:16:08,0.01105,15.65578,1.92578,13.73000
2023-10-24 01:16:09,0.00638,13.94312,1.95313,11.99000
2023-10-24 01:16:10,0.00730,13.62703,1.95703,11.67000
2023-10-24 01:16:11,0.00639,13.79094,1.96094,11.83000
2023-10-24 01:16:12,0.00773,13.59188,1.92188,11.67000
2023-10-24 01:16:13,0.00684,13.92188,1.92188,12.00000
2023-10-24 01:16:14,0.00509,14.23188,1.92188,12.31000
2023-10-24 01:16:15,0.00548,14.10703,1.95703,12.15000
2023-10-24 01:16:16,0.05446,14.72172,2.26172,12.46000
2023-10-24 01:16:17,0.00731,13.81266,1.97266,11.84000
2023-10-24 01:16:18,0.01117,14.48563,2.01563,12.47000
2023-10-24 01:16:19,0.00924,13.76578,1.92578,11.84000
2023-10-24 01:16:20,0.01137,14.42313,1.95313,12.47000
2023-10-24 01:16:21,0.00517,15.04922,1.94922,13.10000
2023-10-24 01:16:22,0.00336,14.55578,1.92578,12.63000
2023-10-24 01:16:23,0.01086,13.60578,1.92578,11.68000
2023-10-24 01:16:24,0.00588,13.61359,1.93359,11.68000
2023-10-24 01:16:25,0.00503,16.45578,1.92578,14.53000
2023-10-24 01:16:26,0.01186,14.42703,1.95703,12.47000
2023-10-24 01:16:27,0.00532,13.77922,1.94922,11.83000
2023-10-24 01:16:28,0.01091,13.62922,1.94922,11.68000
2023-10-24 01:16:30,0.01091,13.66219,1.99219,11.67000
2023-10-24 01:16:31,0.01172,14.13437,1.98438,12.15000
2023-10-24 01:16:32,0.00673,13.63313,1.95313,11.68000
2023-10-24 01:16:33,0.00753,14.24359,1.93359,12.31000
2023-10-24 01:16:34,0.00588,14.55969,1.92969,12.63000
2023-10-24 01:16:35,0.01333,13.92750,1.93750,11.99000
2023-10-24 01:16:36,0.00504,13.75187,1.92188,11.83000
2023-10-24 01:16:37,0.00595,13.92750,1.93750,11.99000
2023-10-24 01:16:38,0.00779,14.07187,1.92188,12.15000
2023-10-24 01:16:39,0.00925,13.94141,1.94141,12.00000
2023-10-24 01:16:40,0.00420,14.39578,1.92578,12.47000
2023-10-24 01:16:41,0.01007,14.30219,1.99219,12.31000
2023-10-24 01:16:42,0.00756,13.61141,1.94141,11.67000
2023-10-24 01:16:43,0.00336,13.90406,1.91406,11.99000
2023-10-24 01:16:44,0.00504,13.60969,1.92969,11.68000
2023-10-24 01:16:45,0.00504,13.75797,1.91797,11.84000
2023-10-24 01:16:46,0.01087,14.24359,1.93359,12.31000
2023-10-24 01:16:47,0.00588,14.07578,1.92578,12.15000
2023-10-24 01:16:48,0.00588,14.23188,1.92188,12.31000
2023-10-24 01:16:49,0.00508,13.58625,1.90625,11.68000
2023-10-24 01:16:50,0.00842,13.72406,1.91406,11.81000
2023-10-24 01:16:51,0.00762,14.26313,1.95313,12.31000
2023-10-24 01:16:52,0.01431,14.45828,1.98828,12.47000
2023-10-24 01:16:53,0.00608,16.15531,1.94531,14.21000
2023-10-24 01:16:54,0.00503,14.24750,1.93750,12.31000
2023-10-24 01:16:55,0.00504,14.41141,1.94141,12.47000
2023-10-24 01:16:56,0.01661,14.41141,1.94141,12.47000
2023-10-24 01:16:57,0.01011,13.80656,1.97656,11.83000
2023-10-24 01:16:58,0.02263,13.38125,2.03125,11.35000
2023-10-24 01:16:59,0.03526,41.01703,2.95703,38.06000
2023-10-24 01:17:00,0.01001,41.88984,3.83984,38.05000
2023-10-24 01:17:01,0.00543,41.90375,3.84375,38.06000
2023-10-24 01:17:02,0.01341,38.23672,3.63672,34.60000
2023-10-24 01:17:03,0.01003,38.28297,3.54297,34.74000
2023-10-24 01:17:04,0.00503,31.37969,3.42969,27.95000
2023-10-24 01:17:05,0.01774,30.85031,3.07031,27.78000
2023-10-24 01:17:06,0.05668,30.98922,3.19922,27.79000
2023-10-24 01:17:07,0.00755,17.36797,2.41797,14.95000
2023-10-24 01:17:08,0.00589,17.77906,2.03906,15.74000
2023-10-24 01:17:09,0.00921,16.87906,2.03906,14.84000
2023-10-24 01:17:10,0.00607,13.92359,1.93359,11.99000
2023-10-24 01:17:11,0.00587,13.60359,1.93359,11.67000
2023-10-24 01:17:12,0.00922,13.92359,1.93359,11.99000
2023-10-24 01:17:13,0.01366,14.12266,1.97266,12.15000
2023-10-24 01:17:14,0.04866,41.19281,3.13281,38.06000
2023-10-24 01:17:16,0.01087,42.04422,3.82422,38.22000
2023-10-24 01:17:24,0.11882,47.15266,4.47266,42.68000
2023-10-24 01:17:25,0.15370,48.24703,5.45703,42.79000
2023-10-24 01:17:26,0.11619,45.81828,4.48828,41.33000
2023-10-24 01:17:27,0.02266,46.01188,4.17188,41.84000
2023-10-24 01:17:28,0.05801,45.65453,4.39453,41.26000
2023-10-24 01:17:29,0.13879,46.60781,5.25781,41.35000
2023-10-24 01:17:30,0.09107,45.72250,4.31250,41.41000
2023-10-24 01:17:31,0.19821,48.14734,5.52734,42.62000
2023-10-24 01:17:32,0.20647,48.15313,5.20313,42.95000
2023-10-24 01:17:33,0.17054,47.23188,4.92188,42.31000
2023-10-24 01:17:34,0.16580,47.95140,4.94141,43.01000
2023-10-24 01:17:35,0.14745,46.64766,5.09766,41.55000
2023-10-24 01:17:36,0.15203,46.88578,4.42578,42.46000
2023-10-24 01:17:37,0.15371,48.31375,4.59375,43.72000
2023-10-24 01:17:38,0.18360,46.82750,4.68750,42.14000
2023-10-24 01:17:39,0.14464,46.63484,4.46484,42.17000
2023-10-24 01:17:41,0.15351,46.10188,4.42188,41.68000
2023-10-24 01:17:42,0.15194,46.75922,4.44922,42.31000
2023-10-24 01:17:43,0.15699,47.08875,4.46875,42.62000
2023-10-24 01:17:44,0.16635,47.70110,4.62109,43.08000
2023-10-24 01:17:45,0.16865,46.90562,4.76563,42.14000
2023-10-24 01:17:46,0.15950,47.72672,4.63672,43.09000
2023-10-24 01:17:47,0.13232,47.03422,4.57422,42.46000
2023-10-24 01:17:48,0.17455,48.21812,4.82813,43.39000
2023-10-24 01:17:49,0.18034,47.10844,4.64844,42.46000
2023-10-24 01:17:50,0.18051,46.76797,4.91797,41.85000
2023-10-24 01:17:51,0.16134,47.84906,4.78906,43.06000
2023-10-24 01:17:52,0.20000,47.92656,4.97656,42.95000
2023-10-24 01:17:53,0.16986,47.31750,4.68750,42.63000
2023-10-24 01:17:54,0.15593,48.12875,4.71875,43.41000
2023-10-24 01:17:55,0.14924,46.91547,4.60547,42.31000
2023-10-24 01:17:56,0.14115,46.79094,4.46094,42.33000
2023-10-24 01:17:57,0.13872,46.47094,4.46094,42.01000
2023-10-24 01:17:58,0.14736,47.25094,4.46094,42.79000
2023-10-24 01:17:59,0.14468,39.94375,4.09375,35.85000
2023-10-24 01:18:00,0.13254,39.68781,4.00781,35.68000
2023-10-24 01:18:01,0.14165,32.99141,3.94141,29.05000
2023-10-24 01:18:02,0.14987,32.47969,3.42969,29.05000
2023-10-24 01:18:03,0.13311,32.01969,3.42969,28.59000
2023-10-24 01:18:04,0.14706,22.26344,3.02344,19.24000
2023-10-24 01:18:05,0.16037,31.84562,3.26563,28.58000
2023-10-24 01:18:06,0.15533,32.87000,3.50000,29.37000
2023-10-24 01:18:07,0.13980,32.52656,3.47656,29.05000
2023-10-24 01:18:08,0.16383,32.22437,3.48438,28.74000
2023-10-24 01:18:10,0.14672,32.85265,3.47266,29.38000
2023-10-24 01:18:11,0.14802,32.37266,3.47266,28.90000
2023-10-24 01:18:12,0.15889,32.11734,3.52734,28.59000
2023-10-24 01:18:13,0.14564,31.89094,3.46094,28.43000
2023-10-24 01:18:14,0.14097,32.53047,3.48047,29.05000
2023-10-24 01:18:15,0.13636,31.91438,3.48438,28.43000
2023-10-24 01:18:16,0.14734,32.51875,3.46875,29.05000
2023-10-24 01:18:17,0.14471,32.06047,3.48047,28.58000
2023-10-24 01:18:18,0.14026,32.04875,3.46875,28.58000
2023-10-24 01:18:19,0.14516,32.19703,3.45703,28.74000
2023-10-24 01:18:20,0.16158,32.22219,3.49219,28.73000
2023-10-24 01:18:21,0.14298,32.04094,3.46094,28.58000
2023-10-24 01:18:22,0.15985,32.37391,3.50391,28.87000
2023-10-24 01:18:23,0.14510,32.22609,3.49609,28.73000
2023-10-24 01:18:24,0.15308,31.95125,3.53125,28.42000
2023-10-24 01:18:25,0.17061,32.21687,3.54688,28.67000
2023-10-24 01:18:26,0.13960,32.45500,3.87500,28.58000
2023-10-24 01:18:27,0.15293,32.21437,3.48438,28.73000
2023-10-24 01:18:28,0.17788,32.56047,3.98047,28.58000
2023-10-24 01:18:29,0.16022,32.43703,3.70703,28.73000
2023-10-24 01:18:30,0.16346,32.72765,3.84766,28.88000
2023-10-24 01:18:31,0.16771,33.00641,3.81641,29.19000
2023-10-24 01:18:32,0.18716,32.89922,3.69922,29.20000
2023-10-24 01:18:33,0.16079,33.33078,3.80078,29.53000
2023-10-24 01:18:34,0.18559,33.26031,4.07031,29.19000
2023-10-24 01:18:36,0.15959,33.16078,3.80078,29.36000
2023-10-24 01:18:37,0.17000,33.53563,4.01563,29.52000
2023-10-24 01:18:38,0.14101,32.37297,3.79297,28.58000
2023-10-24 01:18:39,0.18916,33.20969,3.67969,29.53000
2023-10-24 01:18:40,0.15776,32.36109,3.62109,28.74000
2023-10-24 01:18:41,0.17870,32.96172,3.76172,29.20000
2023-10-24 01:18:42,0.15601,33.52531,3.69531,29.83000
2023-10-24 01:18:43,0.17750,32.97375,4.09375,28.88000
2023-10-24 01:18:44,0.19024,33.16406,3.66406,29.50000
2023-10-24 01:18:45,0.14261,33.65500,4.12500,29.53000
2023-10-24 01:18:46,0.17470,32.68687,3.79688,28.89000
2023-10-24 01:18:47,0.15154,32.09563,3.51563,28.58000
2023-10-24 01:18:48,0.18880,32.87797,3.66797,29.21000
2023-10-24 01:18:49,0.14815,32.84438,3.48438,29.36000
2023-10-24 01:18:50,0.17427,32.37672,3.63672,28.74000
2023-10-24 01:18:51,0.15358,22.06594,2.83594,19.23000
2023-10-24 01:18:52,0.15385,20.65141,2.69141,17.96000
2023-10-24 01:18:53,0.15649,15.94969,2.67969,13.27000
2023-10-24 01:18:54,0.16772,18.19078,2.55078,15.64000
2023-10-24 01:18:55,0.15162,18.36250,2.56250,15.80000
2023-10-24 01:18:56,0.16623,17.91938,2.60938,15.31000
2023-10-24 01:18:57,0.14624,48.24531,4.69531,43.55000
2023-10-24 01:18:58,0.13857,48.79266,5.22266,43.57000
2023-10-24 01:18:59,0.17426,48.08984,4.83984,43.25000
2023-10-24 01:19:01,0.15311,49.12563,4.76563,44.36000
2023-10-24 01:19:02,0.16540,47.08719,4.61719,42.47000
2023-10-24 01:19:03,0.14516,48.48312,4.45313,44.03000
2023-10-24 01:19:04,0.14358,47.13031,4.82031,42.31000
2023-10-24 01:19:05,0.14088,48.05047,4.48047,43.57000
2023-10-24 01:19:06,0.14274,46.92375,4.59375,42.33000
2023-10-24 01:19:07,0.13991,48.24406,4.66406,43.58000
2023-10-24 01:19:08,0.16625,48.10484,4.71484,43.39000
2023-10-24 01:19:09,0.16058,47.89078,4.80078,43.09000
2023-10-24 01:19:10,0.17722,48.37078,4.80078,43.57000
2023-10-24 01:19:11,0.14915,46.74547,4.60547,42.14000
2023-10-24 01:19:12,0.15025,48.18281,4.63281,43.55000
2023-10-24 01:19:13,0.14731,47.19422,4.57422,42.62000
2023-10-24 01:19:14,0.13993,46.60141,4.44141,42.16000
2023-10-24 01:19:15,0.15465,47.71172,4.76172,42.95000
2023-10-24 01:19:16,0.15982,47.20828,4.73828,42.47000
2023-10-24 01:19:17,0.15818,48.58328,4.86328,43.72000
2023-10-24 01:19:18,0.17009,48.05266,4.97266,43.08000
2023-10-24 01:19:19,0.13932,47.60672,4.63672,42.97000
2023-10-24 01:19:20,0.15582,48.50500,4.62500,43.88000
2023-10-24 01:19:21,0.16159,47.95750,4.68750,43.27000
2023-10-24 01:19:22,0.17254,47.94094,4.71094,43.23000
2023-10-24 01:19:23,0.16339,48.71781,5.00781,43.71000
2023-10-24 01:19:24,0.16407,47.17719,4.86719,42.31000
2023-10-24 01:19:25,0.19231,48.77312,4.95313,43.82000
2023-10-24 01:19:26,0.14822,47.22016,4.91016,42.31000
2023-10-24 01:19:27,0.13839,47.63734,4.52734,43.11000
2023-10-24 01:19:28,0.17476,49.18438,4.98438,44.20000
2023-10-24 01:19:29,0.13951,47.88860,4.80859,43.08000
2023-10-24 01:19:31,0.18817,48.90734,5.02734,43.88000
2023-10-24 01:19:32,0.18059,48.24344,5.02344,43.22000
2023-10-24 01:19:33,0.18863,47.46656,4.97656,42.49000
2023-10-24 01:19:34,0.15491,48.54578,4.67578,43.87000
2023-10-24 01:19:35,0.15936,47.61453,4.64453,42.97000
2023-10-24 01:19:36,0.15443,47.58484,4.46484,43.12000
2023-10-24 01:19:37,0.17695,47.30563,4.51563,42.79000
2023-10-24 01:19:38,0.18197,48.15422,5.07422,43.08000
2023-10-24 01:19:39,0.16333,47.61813,4.82813,42.79000
2023-10-24 01:19:40,0.15391,39.50125,4.28125,35.22000
2023-10-24 01:19:41,0.13648,39.57703,4.20703,35.37000
2023-10-24 01:19:42,0.14890,40.51922,4.19922,36.32000
2023-10-24 01:19:43,0.14651,32.47422,3.57422,28.90000
2023-10-24 01:19:44,0.15625,32.22828,3.48828,28.74000
2023-10-24 01:19:45,0.15709,22.94453,3.39453,19.55000
2023-10-24 01:19:46,0.16047,23.16969,2.67969,20.49000
2023-10-24 01:19:47,0.17470,33.04578,3.67578,29.37000
2023-10-24 01:19:48,0.16365,32.98672,3.63672,29.35000
2023-10-24 01:19:49,0.16048,34.26891,4.12891,30.14000
2023-10-24 01:19:50,0.15008,33.38875,3.71875,29.67000
2023-10-24 01:19:51,0.16486,32.51734,3.77734,28.74000
2023-10-24 01:19:52,0.16288,32.10344,3.52344,28.58000
2023-10-24 01:19:53,0.15274,33.20750,3.68750,29.52000
2023-10-24 01:19:54,0.16413,32.90141,3.69141,29.21000
2023-10-24 01:19:55,0.16920,32.73766,3.84766,28.89000
2023-10-24 01:19:56,0.15630,32.70609,3.49609,29.21000
2023-10-24 01:19:57,0.14552,32.39219,3.49219,28.90000
2023-10-24 01:19:58,0.16779,32.28313,3.70313,28.58000
2023-10-24 01:19:59,0.14953,32.53656,3.47656,29.06000
2023-10-24 01:20:00,0.13187,32.54391,3.50391,29.04000
2023-10-24 01:20:02,0.16810,33.00063,3.64063,29.36000
2023-10-24 01:20:03,0.15834,32.41594,3.83594,28.58000
2023-10-24 01:20:04,0.15684,32.25953,3.51953,28.74000
2023-10-24 01:20:05,0.18705,33.15859,3.80859,29.35000
2023-10-24 01:20:06,0.16440,32.28250,3.56250,28.72000
2023-10-24 01:20:07,0.16871,33.08250,3.56250,29.52000
2023-10-24 01:20:08,0.17520,33.29500,3.62500,29.67000
2023-10-24 01:20:09,0.15601,32.54234,3.65234,28.89000
2023-10-24 01:20:10,0.17233,33.29906,3.78906,29.51000
2023-10-24 01:20:11,0.15614,32.90141,3.69141,29.21000
2023-10-24 01:20:12,0.14455,32.69828,3.48828,29.21000
2023-10-24 01:20:13,0.15423,32.54000,3.50000,29.04000
2023-10-24 01:20:14,0.13507,33.10234,3.90234,29.20000
2023-10-24 01:20:15,0.15378,32.51719,3.61719,28.90000
2023-10-24 01:20:16,0.14780,32.35094,3.46094,28.89000
2023-10-24 01:20:17,0.15514,32.11125,3.53125,28.58000
2023-10-24 01:20:18,0.15979,32.48766,3.59766,28.89000
2023-10-24 01:20:19,0.16985,31.97125,3.53125,28.44000
2023-10-24 01:20:20,0.13858,32.71391,3.50391,29.21000
2023-10-24 01:20:21,0.14017,33.20547,3.85547,29.35000
2023-10-24 01:20:22,0.15059,32.35735,3.77734,28.58000
2023-10-24 01:20:23,0.15265,32.89172,3.51172,29.38000
2023-10-24 01:20:24,0.15221,33.19188,3.67188,29.52000
2023-10-24 01:20:25,0.15928,33.34813,3.82813,29.52000
2023-10-24 01:20:26,0.16359,33.47328,4.11328,29.36000
2023-10-24 01:20:27,0.13209,33.50641,3.81641,29.69000
2023-10-24 01:20:28,0.16524,33.33047,3.98047,29.35000
2023-10-24 01:20:30,0.15936,33.62531,3.94531,29.68000
2023-10-24 01:20:31,0.17563,32.92266,3.72266,29.20000
2023-10-24 01:20:32,0.15533,32.51906,3.78906,28.73000
2023-10-24 01:20:33,0.15136,32.24156,3.35156,28.89000
2023-10-24 01:20:34,0.14805,32.35109,3.62109,28.73000
2023-10-24 01:20:35,0.14626,32.75297,3.54297,29.21000
2023-10-24 01:20:36,0.16228,33.27953,3.76953,29.51000
2023-10-24 01:20:37,0.14742,32.15813,3.57813,28.58000
2023-10-24 01:20:38,0.14397,32.57578,3.67578,28.90000
2023-10-24 01:20:39,0.17434,32.74141,3.69141,29.05000
2023-10-24 01:20:40,0.16807,32.32031,3.57031,28.75000
2023-10-24 01:20:41,0.15378,32.84657,3.47656,29.37000
2023-10-24 01:20:42,0.14286,32.55000,3.50000,29.05000
2023-10-24 01:20:43,0.13555,32.44703,3.70703,28.74000
2023-10-24 01:20:44,0.15838,32.36266,3.47266,28.89000
2023-10-24 01:20:45,0.15730,32.44703,3.70703,28.74000
2023-10-24 01:20:46,0.16525,33.59797,3.91797,29.68000
2023-10-24 01:20:47,0.15292,32.21125,3.78125,28.43000
2023-10-24 01:20:48,0.15847,32.92469,3.55469,29.37000
2023-10-24 01:20:49,0.14188,32.93672,3.88672,29.05000
2023-10-24 01:20:50,0.16289,33.76172,3.76172,30.00000
2023-10-24 01:20:51,0.14771,32.35719,3.61719,28.74000
2023-10-24 01:20:52,0.14224,32.06438,3.48438,28.58000
2023-10-24 01:20:53,0.15606,32.39016,3.66016,28.73000
2023-10-24 01:20:54,0.14598,32.38219,3.49219,28.89000
2023-10-24 01:20:55,0.15413,32.40781,3.50781,28.90000
2023-10-24 01:20:56,0.18150,32.90156,3.85156,29.05000
2023-10-24 01:20:58,0.14792,32.70219,3.49219,29.21000
2023-10-24 01:20:59,0.16739,32.94437,3.73438,29.21000
2023-10-24 01:21:00,0.14148,33.33063,3.64063,29.69000
2023-10-24 01:21:01,0.14089,32.67266,3.47266,29.20000
2023-10-24 01:21:02,0.17988,33.05000,4.00000,29.05000
2023-10-24 01:21:03,0.16398,32.86625,3.65625,29.21000
2023-10-24 01:21:04,0.14541,32.83656,3.47656,29.36000
2023-10-24 01:21:05,0.15146,32.58703,3.70703,28.88000
2023-10-24 01:21:06,0.15189,32.80766,3.59766,29.21000
2023-10-24 01:21:07,0.15110,33.49500,4.12500,29.37000
